          0.383	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
        0.39124	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
        0.39964	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
        0.40836	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
        0.41718	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
        0.42613	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
        0.43541	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
        0.44483	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
        0.45424	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
        0.46403	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
        0.47408	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
         0.4843	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
        0.49467	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	
        0.50553	1.661780726e-09	6.435876317e-09	2.492472795e-08	9.652303441e-08	3.737557337e-07	1.446967766e-06	5.599648365e-06	2.165358199e-05	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	1.661780726e-09	6.435876317e-09	2.492472795e-08	9.652303441e-08	3.737557337e-07	1.446967766e-06	5.599648365e-06	2.165358199e-05	
        0.51639	1.809242493e-09	7.006969551e-09	2.713638305e-08	 1.05087376e-07	4.069148976e-07	 1.57531351e-06	 6.09612644e-06	2.357184402e-05	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	1.809242493e-09	7.006969551e-09	2.713638305e-08	 1.05087376e-07	4.069148976e-07	 1.57531351e-06	 6.09612644e-06	2.357184402e-05	
        0.52741	1.968694787e-09	7.624498903e-09	2.952786282e-08	1.143479983e-07	 4.42769418e-07	1.714088189e-06	6.632918405e-06	2.564565369e-05	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	1.968694787e-09	7.624498903e-09	2.952786282e-08	1.143479983e-07	 4.42769418e-07	1.714088189e-06	6.632918405e-06	2.564565369e-05	
        0.53878	2.144027014e-09	8.303527261e-09	3.215749606e-08	1.245307612e-07	4.821936451e-07	1.866675138e-06	7.223104952e-06	2.792549797e-05	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	2.144027014e-09	8.303527261e-09	3.215749606e-08	1.245307612e-07	4.821936451e-07	1.866675138e-06	7.223104952e-06	2.792549797e-05	
        0.55033	2.333869374e-09	9.038749535e-09	3.500473701e-08	1.355560857e-07	5.248793543e-07	2.031880461e-06	7.862061032e-06	3.039345577e-05	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	2.333869374e-09	9.038749535e-09	3.500473701e-08	1.355560857e-07	5.248793543e-07	2.031880461e-06	7.862061032e-06	3.039345577e-05	
