3.8309e-01 3.0720e-03 -1.6593e-02
3.9127e-01 1.0073e-02 -6.9186e-03
3.9985e-01 -8.2791e-04 -5.3813e-03
4.0833e-01 1.9716e-02 7.0439e-03
4.1719e-01 2.0764e-02 2.1870e-03
4.2612e-01 2.3654e-02 -1.9292e-03
4.3531e-01 1.4873e-02 4.0007e-03
4.4481e-01 1.4893e-02 -1.4260e-02
4.5415e-01 -5.0961e-03 -1.5112e-02
4.6406e-01 2.8802e-02 6.6258e-03
4.7400e-01 7.6509e-03 3.3482e-04
4.8419e-01 7.8333e-03 -1.3119e-02
4.9463e-01 6.3749e-03 4.3325e-03
5.0542e-01 6.2829e-03 -2.1243e-02
5.1626e-01 8.7845e-03 -8.7318e-03
5.2736e-01 2.3635e-02 9.2135e-04
5.3876e-01 6.2022e-03 1.3056e-04
5.5040e-01 9.6926e-03 -1.4488e-04
5.6225e-01 -5.4547e-04 -9.5530e-03
5.7447e-01 1.7027e-02 2.7481e-03
5.8681e-01 5.2546e-03 -2.1320e-03
5.9946e-01 -6.0893e-03 1.1847e-02
6.1241e-01 5.5428e-03 -9.5680e-03
6.2557e-01 4.0400e-04 -7.3286e-03
6.3898e-01 -4.0149e-03 -6.7031e-03
6.5286e-01 9.4887e-03 -7.2530e-03
6.6690e-01 1.1999e-02 4.9029e-03
6.8120e-01 1.7231e-02 8.1812e-03
6.9595e-01 5.7151e-05 6.2336e-03
7.1077e-01 4.7557e-03 -1.2546e-02
7.2616e-01 4.5141e-03 5.7299e-03
7.4198e-01 1.2069e-02 -3.8295e-03
7.5787e-01 1.9325e-03 4.0988e-03
7.7439e-01 8.2119e-03 -1.9268e-03
7.9078e-01 1.5310e-02 8.9404e-03
8.0799e-01 1.5242e-03 -6.9708e-03
8.2537e-01 -1.0288e-03 3.8448e-03
8.4310e-01 -6.5710e-04 -4.1217e-03
8.6130e-01 6.3602e-03 -7.5740e-03
8.7991e-01 -9.1083e-04 6.0022e-03
8.9869e-01 1.3200e-04 -1.4863e-03
9.1832e-01 1.6018e-02 -7.9618e-04
9.3807e-01 4.7792e-03 -2.8609e-03
9.5826e-01 5.8881e-03 -2.9008e-03
9.7878e-01 8.0624e-04 -1.3735e-03
9.9994e-01 5.6827e-03 1.6243e-03
1.0214e+00 5.0703e-03 -2.9102e-03
1.0435e+00 6.0636e-03 2.9218e-03
1.0661e+00 4.5975e-03 -3.8406e-05
1.0891e+00 1.0184e-02 -1.8273e-03
1.1124e+00 3.3292e-03 9.9027e-04
1.1364e+00 6.4547e-03 2.8610e-03
1.1609e+00 1.0553e-02 2.3610e-04
1.1860e+00 8.5638e-03 -1.4142e-04
1.2114e+00 7.1504e-03 -1.1592e-03
1.2376e+00 6.1320e-03 1.1000e-03
1.2643e+00 2.8218e-03 1.7759e-04
1.2914e+00 8.2227e-03 3.1175e-03
1.3194e+00 4.5239e-03 -5.1215e-03
1.3476e+00 1.6123e-03 -3.9462e-03
1.3767e+00 4.9918e-03 4.0679e-03
1.4064e+00 7.1124e-03 3.3799e-04
1.4370e+00 -1.1181e-03 -2.4438e-03
1.4677e+00 -2.4867e-03 2.4735e-03
1.4996e+00 7.6534e-03 -3.9307e-03
1.5318e+00 5.0681e-03 7.1557e-04
1.5647e+00 9.8856e-04 -1.2977e-03
1.5983e+00 2.6498e-03 -4.0748e-03
1.6330e+00 4.8180e-03 -8.9924e-04
1.6683e+00 -9.6239e-04 1.8007e-03
1.7040e+00 4.9344e-03 3.1305e-04
1.7409e+00 3.2891e-03 -2.0346e-03
1.7783e+00 2.0892e-03 -7.7428e-04
1.8165e+00 3.0118e-03 1.4591e-03
1.8558e+00 5.7746e-03 -2.2860e-04
1.8958e+00 1.1259e-03 4.3735e-03
1.9366e+00 5.9905e-03 3.7241e-03
1.9783e+00 1.7488e-03 9.1582e-04
2.0210e+00 5.1438e-03 -2.5891e-04
2.0647e+00 4.1440e-03 3.1914e-03
2.1092e+00 5.1678e-03 -5.4205e-03
2.1546e+00 3.9102e-03 1.1859e-03
2.2009e+00 1.7910e-03 7.8936e-04
2.2484e+00 4.0189e-03 1.4931e-03
2.2967e+00 2.6776e-03 -9.2396e-04
2.3463e+00 2.5929e-03 2.2150e-03
2.3969e+00 2.2315e-03 1.5896e-03
2.4486e+00 1.1226e-03 -4.6602e-03
2.5015e+00 3.3457e-03 -1.7276e-03
2.5553e+00 2.8651e-03 -2.2694e-04
2.6103e+00 -5.7830e-04 3.0264e-03
2.6667e+00 3.4642e-03 2.0710e-04
2.7240e+00 -3.8001e-07 3.5012e-04
2.7828e+00 8.8038e-04 -6.7565e-04
2.8428e+00 5.4282e-04 -3.6197e-04
2.9041e+00 4.5672e-03 -1.0445e-03
2.9667e+00 3.8654e-03 -9.1566e-04
3.0306e+00 2.0736e-03 -6.9215e-05
3.0959e+00 3.4877e-03 -1.8584e-04
3.1626e+00 3.4151e-03 -5.1963e-04
3.2308e+00 2.4679e-03 1.5482e-04
3.3004e+00 1.1296e-03 8.7146e-04
3.3714e+00 3.5621e-03 7.3589e-04
3.4441e+00 1.5573e-03 2.1850e-04
3.5184e+00 1.8512e-03 6.4941e-05
3.5941e+00 2.4887e-03 1.3580e-03
3.6718e+00 2.2503e-03 -9.0502e-04
3.7508e+00 2.1283e-03 9.2903e-04
3.8316e+00 1.8191e-03 -1.9577e-03
3.9144e+00 3.1420e-03 -3.7870e-04
3.9987e+00 2.9199e-03 -2.5713e-04
4.0846e+00 7.0579e-04 5.9052e-04
4.1729e+00 1.6036e-03 -6.0271e-04
4.2628e+00 2.2915e-03 -1.1042e-03
4.3547e+00 1.7711e-03 -8.5863e-04
4.4485e+00 2.8460e-03 -3.3704e-04
4.5446e+00 1.2502e-03 1.8687e-03
4.6422e+00 2.0971e-03 -1.2108e-04
4.7423e+00 2.0501e-03 -5.2235e-04
4.8446e+00 3.0937e-03 2.2311e-04
4.9489e+00 1.3800e-03 -5.3690e-04
5.0556e+00 1.1269e-03 8.8799e-04
5.1645e+00 1.4244e-03 4.0679e-04
5.2760e+00 7.5083e-04 -6.2434e-04
5.3896e+00 1.9895e-03 -6.1835e-04
5.5059e+00 1.6768e-03 -9.5015e-05
5.6244e+00 8.6462e-04 2.9931e-04
5.7456e+00 1.3957e-03 -3.6677e-05
5.8694e+00 9.7739e-04 -1.0211e-04
5.9959e+00 2.5094e-03 1.0318e-03
6.1252e+00 1.8551e-04 -8.1145e-04
6.2570e+00 1.8934e-06 -3.6078e-04
6.3922e+00 4.5698e-04 -6.6172e-04
6.5297e+00 1.5712e-03 -1.5812e-03
6.6706e+00 4.5213e-04 -4.5709e-04
6.8143e+00 7.7217e-04 4.6758e-04
6.9613e+00 1.5761e-03 -7.8711e-04
7.1112e+00 5.7623e-04 1.2429e-03
