3.8302e-01 1.6293e-02 -9.9401e-03
3.9131e-01 2.7412e-02 -3.5454e-03
3.9965e-01 1.1485e-02 7.3590e-03
4.0832e-01 -2.2970e-02 9.5765e-03
4.1712e-01 -3.4851e-03 -1.6278e-02
4.2618e-01 8.5589e-03 -1.0538e-02
4.3533e-01 1.7546e-04 -5.0302e-03
4.4468e-01 1.0356e-02 1.7434e-02
4.5421e-01 1.0030e-03 -7.6063e-03
4.6402e-01 -3.2724e-03 1.2530e-03
4.7423e-01 3.7101e-02 -3.1137e-03
4.8430e-01 -8.8711e-03 8.5522e-03
4.9473e-01 1.1983e-02 1.9513e-03
5.0552e-01 -2.6855e-03 3.7464e-03
5.1632e-01 2.6188e-03 -2.3069e-02
5.2739e-01 6.7745e-03 3.6569e-03
5.3871e-01 1.1286e-02 -7.4868e-03
5.5035e-01 1.3137e-02 5.4849e-03
5.6229e-01 -3.6014e-03 -4.7493e-03
5.7441e-01 5.2265e-03 2.3027e-04
5.8668e-01 2.4646e-03 -8.4647e-03
5.9954e-01 9.5646e-03 2.1212e-03
6.1231e-01 -1.3058e-02 -2.5066e-03
6.2566e-01 -1.3387e-02 7.4358e-03
6.3894e-01 -4.5745e-03 1.3812e-03
6.5262e-01 6.9648e-03 -6.4521e-03
6.6683e-01 2.2438e-02 7.3445e-03
6.8112e-01 2.0539e-03 -6.2561e-03
6.9603e-01 3.6203e-03 2.8367e-03
7.1072e-01 1.0162e-02 -5.9381e-03
7.2622e-01 1.5665e-02 1.1050e-02
7.4187e-01 -6.0521e-03 4.8438e-03
7.5779e-01 2.9354e-03 -1.7100e-03
7.7415e-01 2.6293e-03 1.3044e-03
7.9095e-01 8.9836e-04 -6.1978e-03
8.0773e-01 2.2390e-03 -1.7093e-04
8.2533e-01 2.6164e-03 8.0394e-03
8.4323e-01 1.1741e-02 -3.7204e-03
8.6138e-01 1.0087e-02 -4.4602e-04
8.7981e-01 5.8289e-03 -5.9627e-03
8.9883e-01 7.3736e-03 -1.1764e-03
9.1828e-01 3.5622e-03 -8.7587e-03
9.3796e-01 2.7526e-03 -4.7780e-04
9.5831e-01 8.3060e-04 -8.1682e-03
9.7881e-01 -8.6255e-03 -6.2785e-04
1.0000e+00 4.1313e-03 -3.8685e-03
1.0216e+00 3.4587e-03 -2.4427e-03
1.0436e+00 2.2768e-04 1.9278e-03
1.0660e+00 7.6561e-03 -2.4651e-03
1.0891e+00 6.1930e-04 -9.6059e-04
1.1125e+00 4.2494e-03 6.5005e-03
1.1363e+00 6.1881e-04 1.6475e-03
1.1609e+00 -3.1918e-03 -2.5076e-03
1.1859e+00 1.0306e-03 1.2468e-03
1.2116e+00 4.8981e-03 -4.8053e-03
1.2376e+00 7.2099e-04 -7.5911e-03
1.2643e+00 4.1828e-03 -9.6043e-04
1.2915e+00 2.4900e-03 4.5248e-03
1.3194e+00 -3.8968e-04 4.1931e-03
1.3478e+00 2.6903e-03 -1.5431e-05
1.3768e+00 -2.0925e-03 -5.5481e-03
1.4065e+00 1.5251e-03 2.5686e-04
1.4368e+00 1.5732e-04 -1.9373e-03
1.4678e+00 7.1679e-03 5.0881e-03
1.4993e+00 5.9302e-04 1.7282e-03
1.5318e+00 2.1758e-03 4.3135e-03
1.5647e+00 1.5397e-03 -2.8097e-03
1.5984e+00 5.3929e-04 -4.1129e-03
1.6330e+00 1.6387e-03 -2.2385e-03
1.6680e+00 4.9580e-03 9.7158e-04
1.7041e+00 1.4437e-03 1.3865e-03
1.7407e+00 5.9524e-05 -6.4124e-04
1.7781e+00 5.1247e-03 -3.4661e-04
1.8165e+00 2.2160e-03 -3.9484e-04
1.8559e+00 -5.6029e-03 9.3082e-04
1.8957e+00 5.4794e-04 -1.9766e-03
1.9365e+00 2.8616e-03 3.2736e-05
1.9783e+00 1.3669e-03 7.5187e-04
2.0211e+00 4.2828e-03 -4.8923e-03
2.0645e+00 4.6632e-04 2.3168e-03
2.1092e+00 -8.6807e-04 2.3804e-03
2.1544e+00 2.9214e-03 -3.0734e-04
2.2011e+00 2.4488e-04 -3.6902e-03
2.2483e+00 -2.0772e-03 7.5043e-04
2.2967e+00 2.2202e-03 2.2895e-03
2.3464e+00 -2.2355e-03 -1.7525e-03
2.3970e+00 -1.4593e-03 -1.0960e-03
2.4486e+00 -8.4917e-04 -4.8541e-05
2.5012e+00 3.3397e-03 2.8649e-04
2.5554e+00 4.8125e-04 -6.0296e-04
2.6104e+00 2.0094e-03 -7.6930e-04
2.6667e+00 4.2070e-03 -2.0341e-03
2.7241e+00 2.3830e-03 -2.9782e-03
2.7828e+00 -1.0753e-04 -8.8935e-05
2.8428e+00 2.0848e-03 4.8563e-05
2.9041e+00 2.8400e-03 6.0418e-05
2.9667e+00 -3.7634e-04 -9.0689e-04
3.0306e+00 3.8606e-03 -1.4030e-03
3.0959e+00 4.9077e-04 3.0329e-03
3.1626e+00 1.2708e-03 -3.4246e-04
3.2306e+00 -8.7898e-04 1.0020e-03
3.3005e+00 -4.6658e-04 1.7372e-03
3.3717e+00 1.8220e-03 -1.0673e-03
3.4441e+00 1.1373e-03 -7.2538e-04
3.5185e+00 3.1144e-05 1.9696e-03
3.5942e+00 1.1749e-03 1.0881e-03
3.6717e+00 1.2689e-03 1.1633e-04
3.7509e+00 -2.4654e-03 7.0188e-04
3.8316e+00 -3.4495e-04 1.1401e-03
3.9143e+00 9.8482e-04 4.4921e-06
3.9987e+00 2.2327e-03 3.6746e-04
4.0849e+00 -1.2889e-03 1.6692e-03
4.1728e+00 1.0769e-03 8.0378e-04
4.2628e+00 2.2804e-03 -3.8676e-04
4.3547e+00 9.4059e-05 -1.7063e-03
4.4486e+00 -1.1371e-03 5.6757e-04
4.5445e+00 1.8852e-03 -1.1907e-03
4.6422e+00 -2.3383e-04 1.0265e-03
4.7423e+00 6.4485e-06 4.1933e-04
4.8445e+00 -2.2230e-04 -1.3775e-03
4.9492e+00 1.6283e-03 -2.1853e-04
5.0557e+00 4.8404e-04 3.4227e-04
5.1642e+00 2.8730e-03 5.8124e-04
5.2759e+00 1.6649e-03 -1.4303e-03
5.3895e+00 9.3477e-04 9.9283e-04
5.5058e+00 4.3263e-04 5.9363e-04
5.6244e+00 7.8212e-04 1.0997e-03
5.7456e+00 -4.9384e-04 3.3060e-04
5.8695e+00 -2.4200e-04 -2.3627e-04
