3.8307e-01 3.1078e-02 -1.1011e-02
3.9128e-01 2.4292e-02 2.3797e-02
3.9962e-01 2.7700e-02 -1.4852e-02
4.0824e-01 9.2517e-03 -5.2491e-03
4.1706e-01 3.1772e-02 5.2458e-03
4.2604e-01 1.6797e-02 -1.8924e-03
4.3530e-01 3.9460e-03 2.2363e-03
4.4459e-01 3.4817e-03 3.3537e-03
4.5435e-01 9.9048e-03 -1.3275e-02
4.6416e-01 1.6189e-02 5.9738e-03
4.7405e-01 2.6933e-02 -8.8501e-03
4.8445e-01 2.6291e-02 -1.2275e-02
4.9465e-01 1.9863e-02 -1.1415e-02
5.0549e-01 2.2341e-02 7.8950e-03
5.1645e-01 2.6353e-02 -6.2776e-03
5.2727e-01 1.8041e-02 1.8454e-03
5.3870e-01 2.6481e-02 -1.4185e-02
5.5048e-01 1.2094e-02 6.3286e-03
5.6228e-01 8.0549e-03 -3.8700e-03
5.7440e-01 6.2248e-03 -1.2899e-02
5.8682e-01 7.1248e-03 -1.6373e-03
5.9943e-01 1.9367e-02 -1.3071e-02
6.1243e-01 1.7115e-02 2.0328e-03
6.2546e-01 6.7348e-03 -2.3193e-03
6.3903e-01 1.4442e-02 2.8800e-03
6.5271e-01 1.1122e-02 6.8944e-05
6.6699e-01 1.2958e-02 1.0906e-02
6.8127e-01 1.7366e-02 -7.8419e-04
6.9580e-01 1.1946e-02 -1.9310e-04
7.1087e-01 2.4930e-02 -4.1633e-03
7.2622e-01 9.3438e-03 -8.6626e-05
7.4183e-01 1.4906e-02 4.4942e-03
7.5782e-01 1.1629e-02 -8.8204e-04
7.7422e-01 8.4522e-03 -3.1018e-03
7.9083e-01 8.3941e-03 -7.4609e-03
8.0802e-01 1.2885e-02 2.0029e-03
8.2540e-01 7.9184e-03 3.3152e-03
8.4313e-01 6.7856e-03 3.1708e-03
8.6149e-01 1.0595e-02 -7.2571e-03
8.7997e-01 1.1500e-02 2.9684e-03
8.9868e-01 5.3077e-03 2.3926e-03
9.1820e-01 1.3408e-03 -6.5613e-03
9.3797e-01 3.6264e-03 -3.9654e-03
9.5827e-01 8.3237e-03 -6.2030e-04
9.7878e-01 5.0232e-03 1.1347e-02
9.9994e-01 2.9090e-03 7.3042e-03
1.0215e+00 6.2719e-03 -2.2602e-04
1.0436e+00 4.3853e-03 -3.5628e-03
1.0661e+00 4.5231e-03 4.7379e-03
1.0890e+00 1.1462e-02 4.2117e-03
1.1124e+00 4.7947e-03 -2.9664e-03
1.1364e+00 1.2362e-02 -1.1903e-03
1.1610e+00 1.2052e-02 2.6106e-03
1.1859e+00 9.2281e-03 1.6604e-03
1.2114e+00 1.1720e-02 4.3642e-03
1.2377e+00 2.7492e-03 9.1328e-04
1.2643e+00 2.6170e-03 5.5559e-03
1.2915e+00 5.5296e-03 1.2769e-03
1.3195e+00 5.9998e-03 3.4276e-03
1.3478e+00 1.0522e-02 2.9062e-03
1.3767e+00 1.1277e-02 5.4098e-05
1.4066e+00 3.1434e-03 -4.9016e-03
1.4368e+00 3.3950e-03 7.1132e-04
1.4678e+00 9.9112e-03 1.8956e-05
1.4994e+00 4.9515e-03 6.3127e-03
1.5318e+00 3.7456e-03 4.6266e-03
1.5647e+00 4.9826e-03 6.4357e-04
1.5984e+00 7.4370e-03 4.6650e-03
1.6328e+00 7.9064e-03 2.4929e-03
1.6684e+00 5.1426e-03 5.1316e-04
1.7042e+00 2.8229e-03 -1.3504e-03
1.7407e+00 3.4101e-03 -3.6354e-03
1.7783e+00 5.4917e-03 -5.2365e-03
1.8167e+00 -2.6427e-04 -6.8086e-04
1.8557e+00 4.8296e-03 1.6707e-03
1.8958e+00 6.1965e-03 7.4097e-04
1.9366e+00 4.9844e-03 -8.7566e-04
1.9784e+00 3.1899e-03 -3.9452e-03
2.0212e+00 6.0379e-03 2.3975e-03
2.0646e+00 4.5127e-03 -4.9970e-04
2.1091e+00 7.5427e-03 2.0774e-03
2.1545e+00 7.8243e-03 3.8143e-04
2.2011e+00 -1.0683e-03 -2.8382e-03
2.2482e+00 1.4207e-03 1.3352e-03
2.2969e+00 4.5883e-03 1.5221e-03
2.3463e+00 3.9589e-03 4.2313e-04
2.3970e+00 2.9461e-03 -9.9838e-04
2.4486e+00 1.3525e-03 1.3888e-03
2.5015e+00 3.1894e-03 -1.4172e-03
2.5553e+00 4.7186e-03 3.7257e-03
2.6104e+00 2.7294e-03 -7.8757e-04
2.6667e+00 1.6913e-03 -1.6887e-03
2.7240e+00 2.5080e-03 -5.4237e-04
2.7829e+00 3.1040e-03 2.9746e-04
2.8427e+00 3.9055e-03 1.5718e-03
2.9042e+00 2.7443e-03 6.2657e-04
2.9666e+00 3.6106e-03 -1.1221e-03
3.0305e+00 4.1771e-03 1.4484e-03
3.0960e+00 2.5403e-03 -1.6134e-04
3.1624e+00 8.1936e-04 9.4305e-04
3.2307e+00 3.1896e-03 -3.2999e-03
3.3004e+00 1.3321e-03 -4.4300e-04
3.3713e+00 2.7620e-03 -1.0100e-03
3.4443e+00 2.3162e-03 1.1696e-03
3.5184e+00 9.2712e-04 -1.0640e-03
3.5944e+00 3.2238e-03 1.0288e-03
3.6717e+00 3.9552e-03 5.5495e-05
3.7510e+00 2.1375e-03 -1.2206e-03
3.8319e+00 -1.0279e-03 1.2712e-03
3.9142e+00 2.4950e-03 5.1041e-05
3.9987e+00 1.9506e-03 -2.8805e-04
4.0848e+00 1.9067e-03 -1.1152e-03
4.1728e+00 1.3526e-03 -8.3010e-04
4.2627e+00 1.6482e-03 -9.1017e-05
4.3548e+00 1.2102e-03 -1.5271e-03
4.4486e+00 2.3252e-03 1.7931e-03
4.5443e+00 1.4085e-03 -7.5502e-04
4.6425e+00 4.6799e-04 -5.2092e-04
4.7424e+00 2.3700e-03 -1.6979e-04
4.8446e+00 -1.7865e-04 4.4279e-04
4.9489e+00 1.6674e-03 3.9509e-04
5.0556e+00 1.1441e-03 -6.7376e-04
5.1646e+00 5.8277e-04 -5.4113e-05
5.2760e+00 2.7230e-03 -6.3966e-05
5.3895e+00 1.3624e-03 2.3533e-04
