3.8306e-01 4.0999e-02 -9.6510e-03
3.9137e-01 1.1158e-02 1.4982e-02
3.9979e-01 3.5066e-02 -2.6381e-04
4.0836e-01 2.4170e-03 -2.0277e-02
4.1723e-01 1.3059e-02 -2.3298e-02
4.2607e-01 3.3624e-02 1.6187e-03
4.3527e-01 3.6193e-02 -1.2328e-02
4.4473e-01 1.9530e-02 7.2831e-03
4.5423e-01 4.7418e-03 -1.8526e-03
4.6393e-01 1.8017e-02 1.1021e-02
4.7399e-01 2.4154e-02 2.9742e-03
4.8432e-01 3.3162e-02 -1.2931e-02
4.9487e-01 1.0956e-02 1.6244e-02
5.0550e-01 2.9044e-02 -1.2080e-02
5.1640e-01 2.3335e-02 9.6420e-03
5.2747e-01 2.4278e-02 4.0762e-03
5.3876e-01 2.1072e-02 5.4444e-03
5.5045e-01 2.3770e-02 5.0758e-03
5.6238e-01 2.4854e-02 1.1346e-02
5.7439e-01 2.1553e-02 1.4874e-02
5.8663e-01 1.4200e-02 -6.1001e-03
5.9951e-01 2.7445e-02 1.2075e-02
6.1229e-01 1.8157e-02 1.1657e-03
6.2552e-01 1.6958e-02 -6.5737e-03
6.3919e-01 1.8664e-02 4.3467e-03
6.5267e-01 1.0914e-02 -3.9628e-03
6.6689e-01 2.1698e-02 -2.2093e-02
6.8114e-01 2.2422e-02 5.0906e-03
6.9585e-01 1.8514e-02 9.9829e-03
7.1090e-01 1.8839e-02 -7.7248e-03
7.2614e-01 2.0254e-02 -1.1437e-02
7.4164e-01 1.4394e-02 1.1771e-03
7.5780e-01 1.8118e-02 -1.0078e-02
7.7432e-01 3.5444e-03 -1.0134e-02
7.9083e-01 1.6288e-02 -1.2855e-02
8.0794e-01 1.5272e-02 -5.5583e-03
8.2527e-01 1.1477e-02 -1.6237e-02
8.4319e-01 8.8817e-03 -9.8782e-04
8.6133e-01 1.3701e-02 6.9398e-03
8.7985e-01 2.1078e-02 1.4801e-03
8.9889e-01 1.8304e-02 3.3673e-04
9.1822e-01 1.3221e-02 -1.3406e-03
9.3793e-01 9.0406e-03 3.5457e-03
9.5816e-01 1.8631e-02 5.2073e-03
9.7877e-01 1.6098e-02 -3.7407e-03
1.0001e+00 1.1205e-02 -4.1739e-04
1.0215e+00 1.1064e-02 2.4390e-04
1.0434e+00 1.1933e-02 -8.0242e-03
1.0658e+00 6.7451e-03 -1.2394e-03
1.0890e+00 1.1993e-02 -3.8112e-03
1.1125e+00 8.0328e-03 -2.2449e-03
1.1365e+00 1.3315e-02 2.9886e-03
1.1610e+00 2.2115e-02 -1.6427e-03
1.1860e+00 4.8741e-03 2.8813e-03
1.2115e+00 1.2373e-02 -4.3882e-03
1.2376e+00 7.0570e-03 5.2503e-03
1.2644e+00 7.8074e-03 4.4849e-03
1.2915e+00 9.7247e-03 -2.3525e-03
1.3193e+00 1.0336e-02 1.7129e-03
1.3478e+00 1.9004e-02 3.0465e-03
1.3769e+00 1.1826e-02 1.9976e-03
1.4063e+00 5.0947e-03 5.3349e-04
1.4368e+00 1.4201e-02 -1.0355e-03
